# time lat lng id
126842 -38.1560377 145.1684708 590473561950658560
126880 -38.2140969 145.3817391 590473722621927424
127250 -37.82023 144.9581 590475275038642176
127390 -38.21409711 145.38174572 590475860001431552
127678 -37.823987277499995 144.9889513375 590477071341723648
129143 -37.85483666 144.98051676 590483215271374848
129693 -37.78849487 144.97078402 590485522138537984
130427 -37.79461832 144.98693573 590488598538952704
130801 -37.813305344 144.971128647 590490169247072256
131950 -37.88736513 145.11093218 590494986451333120
132069 -37.78947518 144.94290351 590495485070180352
133206 -37.6814759 144.8622502 590500255126294530
133992 -37.8098602 144.9781499 590503551618547712
134693 -37.79247992 144.93627037 590506491892760578
134906 -37.7925001796 144.9366054693 590507385979994113
134937 -37.81420674 144.97125669 590507514720038912
135148 -37.82609629 144.96040128 590508402318663680
135228 -37.7925001796 144.9366054693 590508735530803200
136980 -37.80887107 144.9522969 590516085515915265
137249 -37.7925001796 144.9366054693 590517213741776896
137280 -37.7925001796 144.9366054693 590517343920390144
137730 -37.80767963 144.96080859 590519229452976128
140078 -37.7925001796 144.9366054693 590529077716459521
141524 -37.7925001796 144.9366054693 590535143325962241
143462 -37.7925001796 144.9366054693 590543271144787968
145028 -37.873802631749996 144.9766707635 590549839101960193
145170 -37.873802631749996 144.9766707635 590550434206588928
159626 -37.80809161 144.9611949 590611069179166721
159780 -37.81306248 144.9675376 590611713256517632
160728 -37.80792976475 144.96123152625 590615690308100097
161429 -37.82345187 144.95968194 590618632247476226
161501 -37.82337687 144.95782271 590618931754360835
161762 -37.7910758 145.0282096 590620026455117824
161876 -37.82337687 144.95782271 590620507315265538
161942 -37.7121751 144.8311824 590620782881021952
162184 -37.80036514 144.96855326 590621798728871939
162315 -37.790908013999996 145.027925831 590622345682952193
162418 -37.80033837 144.96857468 590622779461992449
163066 -37.74708488 144.93434276 590625497647841280
163074 -37.8235845 144.9892985 590625532317933568
163112 -37.74744889433334 144.93440879333335 590625690489335810
163167 -37.85633677 144.96618694 590625919376748544
163435 -37.83382362 144.97411919 590627046423953408
163462 -37.81199489 144.97782685 590627157862395905
163689 -37.89511607 144.77396169 590628112393723905
163933 -37.82514688 144.95722597 590629133329309697
163996 -37.80792976475 144.96123152625 590629396635119616
164285 -37.21959558 144.41612412 590630611271950338
164769 -37.86534256 144.97310927 590632640685957120
164786 -37.89515706 144.77395498 590632711829749760
164890 -37.8159876 144.9850112 590633146816790528
165057 -37.96642079 145.19383837 590633849429823490
165080 -37.80999131 144.97875036 590633943835271168
165142 -37.80999833 144.97877017 590634204200882178
165218 -37.81007102 144.97867215 590634522120683520
165321 -37.81537354 145.22851867 590634957195894785
165348 -37.81008721 144.97797413 590635069930364928
165401 -37.80966303 144.97880668 590635289938415616
165658 -37.8241799045 144.96216901025002 590636370533703681
165948 -37.79584448 144.95725058 590637586017837057
166016 -37.81402 144.97106057 590637871914188800
166321 -38.05098913 145.33996839 590639150728097792
166472 -37.82525264 145.21813908 590639784298733568
166511 -37.8149059 144.97237936 590639945984958465
166628 -37.79758047 144.96823579 590640439142785025
167018 -37.80916452 144.97204026 590642074602573824
167061 -37.81108417 144.96620131 590642251648339968
167237 -37.836314 144.975204 590642993285242880
167489 -37.811926651 144.9421770385 590644046948868096
167636 -37.81899068 145.00420296 590644664602079232
167883 -37.81850009 144.95062542 590645701002006528
167941 -38.1558751 144.356794 590645943457943555
167955 -37.6656473 145.05887746 590646004040519682
167980 -37.79937008 144.96721394 590646109846052866
167984 -37.82410706 144.95894575 590646123427143682
167995 -37.82335025 144.96013671 590646173087694849
168052 -37.7979744 144.9580959 590646412100108288
168135 -37.63574218 145.09563575 590646757979201536
168168 -37.82413342 144.9589188 590646896391237633
168258 -37.80641617 144.96491823 590647275866742784
168341 -37.8154289 145.22771409 590647622836293632
168349 -37.82383392625 144.9589808385 590647655233126400
168360 -37.8155286665 145.228109268 590647699902455808
168463 -37.81577239 145.22788952 590648134000345088
168647 -37.873802631749996 144.9766707635 590648904720461824
168730 -37.8005327 144.90527883 590649252843495425
169133 -37.82399301 144.95896649 590650942976065536
169219 -37.80489588 144.96050868 590651305984663552
169447 -37.82399512 144.95901747 590652262432772096
169580 -37.8342006695 144.96947344900002 590652818433912832
169584 -37.8342006695 144.96947344900002 590652837232824320
169585 -37.80453634 144.95422631 590652837916446721
169592 -38.22914955 145.04541588 590652868417445888
169594 -37.91003653 145.01157381 590652879494590464
169601 -37.83483859016667 144.9703789253333 590652907990736897
169723 -37.90172179 145.33037823 590653418261340160
169792 -37.91007414 145.01195183 590653707685076992
169955 -37.86884611 145.23519107 590654392791134208
169991 -37.81981982 144.97568827 590654544880791552
170362 -37.82383392625 144.9589808385 590656097318473728
170555 -37.82409105 144.9589341 590656907595112448
170708 -37.795522 144.95808845 590657548304392193
170794 -37.82383392625 144.9589808385 590657912256786432
170811 -37.80449324 144.95058959 590657982930759682
170868 -37.82383392625 144.9589808385 590658221754478593
170988 -37.84070977 144.94031562 590658722868961281
171017 -37.82415877 144.95898466 590658844205940736
171031 -37.80303138 144.95172895 590658903484010496
171031 -37.80450082 144.95071708 590658903647584257
171054 -37.8181886 144.9614829 590659001253285888
171122 -37.7275673 144.8601699 590659284947599363
171215 -37.79613177 144.95792707 590659675076583426
171326 -37.804610951 144.95085283999998 590660141084766209
171425 -37.80446813 144.95068064 590660559474974720
171673 -37.8241799045 144.96216901025002 590661596088762372
171683 -37.80359399 144.93549915 590661639747272705
171775 -37.8241799045 144.96216901025002 590662026835447808
171842 -37.7275673 144.8601699 590662306423566336
172116 -37.82410916 144.95897851 590663456531025921
172504 -37.8045159 144.9507166 590665082574610432
172544 -37.81981982 144.97568827 590665250216763393
172617 -37.8045916 144.95067492 590665556333830145
172620 -37.7273741765 144.860262428 590665569747267585
172790 -37.82383392625 144.9589808385 590666281256353793
172957 -37.8241799045 144.96216901025002 590666981759651840
173037 -37.85132276 145.12386952 590667317773787136
173401 -37.85804639 144.96805328 590668846555656196
173416 -37.80924008 144.97270843 590668907318509568
173461 -37.974374 145.2228447 590669098717208578
173574 -37.8246399 145.2180873 590669570387611648
173710 -37.80932439 144.9725554705 590670141966397440
173796 -37.802983942 144.9511409235 590670501976084480
173822 -37.846175 145.2163312 590670609346093061
173865 -37.82170023 144.96655102 590670790586142720
174001 -37.8252449 144.98872 590671363905560576
174275 -37.846896 144.979195 590672511223865345
174282 -37.87735701 145.12888347 590672542383345664
174432 -37.82466351 145.21807787 590673170903998465
174577 -37.6636818 145.0321271 590673779803697152
174637 -37.7170712 145.007524 590674030627315712
174852 -37.8053085 144.9658699 590674929856733185
174852 -37.7162262 145.0066335 590674930959785986
174907 -37.7163058 145.0067189 590675160283348992
175358 -37.67133996 144.85291137 590677054179409926
175553 -37.82606984 144.94265299 590677873104674816
175637 -37.82383392625 144.9589808385 590678223144538112
175664 -37.83349829 144.94655155 590678335396700161
175757 -37.83741907 145.03527448 590678729048850432
175819 -37.78168869 144.86965942 590678987980013572
175822 -37.8020346 144.95933624 590678997777932289
175876 -37.8017039645 144.95958924316668 590679228015890432
175982 -37.7954326 144.9388715 590679670657548289
176579 -37.93293517 145.0351278 590682175097438208
176713 -37.81262737 144.96217071 590682736253337600
177010 -37.6608904 145.0304875 590683980921511936
177033 -37.89512508 144.77375264 590684078023802880
177174 -37.6608904 145.0304875 590684670955810816
177212 -37.895135343 144.77435169325 590684828409925633
177257 -37.8089486 144.9830408 590685017006858240
177362 -37.81766438 144.94988852 590685458931261440
177473 -37.8081269 144.9761119 590685925614755841
177615 -37.8176 144.9497 590686518177587200
177784 -37.8079581 144.9740834 590687227631558656
177946 -37.81846705 144.95067359 590687910120259584
178282 -37.8114106 144.9668173 590689317992984577
178290 -37.81264789 144.96848508 590689350536536064
178427 -37.81110588 144.97030527 590689926808743936
178651 -37.82407258 144.95908194 590690866001539072
178801 -38.144377 144.3599692 590691493289009152
